date,open,high,low,close,volume
2023-11-23 09:00:00,107900,108200,105300,106000,536208
2023-11-24 09:00:00,106300,106800,104800,104900,359388
2023-11-27 09:00:00,105300,106000,103800,104100,418757
2023-11-28 09:00:00,105000,105800,103700,104500,543628
2023-11-29 09:00:00,104200,104900,103000,103400,536827
2023-11-30 09:00:00,103000,104000,102500,102700,925212
2023-12-01 09:00:00,103200,103800,102300,102400,465918
2023-12-04 09:00:00,103100,103300,101300,101600,506453
2023-12-05 09:00:00,101600,102200,100900,101100,404265
2023-12-06 09:00:00,101300,101600,99900,100000,772580
2023-12-07 09:00:00,99200,99500,95100,95300,2316717
2023-12-08 09:00:00,96100,96300,93800,94600,1346294
2023-12-11 09:00:00,95000,96400,94300,95000,1155003
2023-12-12 09:00:00,96000,97100,95400,96700,980503
2023-12-13 09:00:00,96900,97200,95700,95800,547785
2023-12-14 09:00:00,97100,97200,96000,96800,1033739
2023-12-15 09:00:00,96900,97400,96400,97200,925632
2023-12-18 09:00:00,97400,97400,96100,96100,537938
2023-12-19 09:00:00,95000,99300,94800,98300,1234344
2023-12-20 09:00:00,99000,99500,98300,99200,570657
2023-12-21 09:00:00,98500,100400,98500,99500,543574
2023-12-22 09:00:00,100400,100400,99000,99700,319969
2023-12-26 09:00:00,100600,100600,99200,100000,313537
2023-12-27 09:00:00,100000,100000,98700,100000,306136
2023-12-28 09:00:00,99900,101900,99500,101800,751858
2024-01-02 09:00:00,101500,101800,100500,101400,407630
2024-01-03 09:00:00,100400,101000,99400,99500,489206
2024-01-04 09:00:00,98500,98700,97200,97800,713479
2024-01-05 09:00:00,97600,97800,96800,97100,472224
2024-01-08 09:00:00,97500,100300,97000,99100,757089
2024-01-09 09:00:00,100100,100700,98000,98000,540554
2024-01-10 09:00:00,98000,98900,97000,97200,508980
2024-01-11 09:00:00,97500,97500,95000,95000,1235778
2024-01-12 09:00:00,95000,95800,94300,94700,583157
2024-01-15 09:00:00,95300,95600,94900,95100,288403
2024-01-16 09:00:00,94700,95400,93700,94600,443988
2024-01-17 09:00:00,94000,94100,90700,91300,922101
2024-01-18 09:00:00,91100,92400,91100,91200,491278
2024-01-19 09:00:00,92200,92400,90900,91800,438001
2024-01-22 09:00:00,92900,92900,90800,91200,500375
2024-01-23 09:00:00,92000,94900,91200,93800,513677
2024-01-24 09:00:00,94300,95200,93200,93900,446762
2024-01-25 09:00:00,93900,94300,92700,94000,300281
2024-01-26 09:00:00,94000,94100,92700,93500,359923
2024-01-29 09:00:00,93600,95500,93600,94300,462718
2024-01-30 09:00:00,95000,95700,94500,94500,441305
2024-01-31 09:00:00,94300,94400,91200,93500,703333
2024-02-01 09:00:00,92600,95600,92500,95100,680461
2024-02-02 09:00:00,95600,97900,95400,97300,937733
2024-02-05 09:00:00,97800,98000,95500,97100,593080
2024-02-06 09:00:00,96800,97700,96600,96600,418705
2024-02-07 09:00:00,97700,99400,96800,98900,792315
2024-02-08 09:00:00,99500,99800,98000,98200,602261
2024-02-13 09:00:00,99000,100500,98700,99400,669368
2024-02-14 09:00:00,98300,100500,97600,99000,506194
2024-02-15 09:00:00,100400,100400,97800,97900,408053
2024-02-16 09:00:00,98900,99500,97700,99300,477114
2024-02-19 09:00:00,99400,100400,99400,99800,490299
2024-02-20 09:00:00,100100,100200,97500,97800,471790
2024-02-21 09:00:00,97800,99200,97600,97600,300832
2024-02-22 09:00:00,98500,98500,97600,97800,209279
2024-02-23 09:00:00,98600,99200,97900,97900,295948
2024-02-26 09:00:00,100400,101400,98200,98200,585114
2024-02-27 09:00:00,98600,98700,95500,96100,469486
2024-02-28 09:00:00,96100,96300,94000,95300,715424
2024-02-29 09:00:00,95800,96200,94700,94900,605548
2024-03-04 09:00:00,95100,95600,93800,93900,627925
2024-03-05 09:00:00,93500,94500,92900,93400,400619
2024-03-06 09:00:00,93300,95400,93200,94700,440556
2024-03-07 09:00:00,94700,95300,93900,94900,336931
2024-03-08 09:00:00,95600,96000,94800,95600,386803
2024-03-11 09:00:00,95800,96900,94900,95500,430272
2024-03-12 09:00:00,96500,98800,96100,97800,907451
2024-03-13 09:00:00,98700,99000,97200,97600,369089
2024-03-14 09:00:00,98100,99300,97800,99300,671971
2024-03-15 09:00:00,99100,99400,98000,98900,616605
2024-03-18 09:00:00,99500,99500,96000,96100,562587
2024-03-19 09:00:00,96000,96700,94900,96200,392220
2024-03-20 09:00:00,96800,97400,95800,96000,305510
2024-03-21 09:00:00,97000,99200,96300,99200,785161
2024-03-22 09:00:00,98400,100200,98200,99400,575294
2024-03-25 09:00:00,99500,100200,98600,98900,313812
2024-03-26 09:00:00,99500,100700,96700,96800,1169503
2024-03-27 09:00:00,96700,97500,96500,97000,394971
2024-03-28 09:00:00,97100,97400,96500,96800,467819
2024-03-29 09:00:00,97200,97400,95100,95100,632913
2024-04-01 09:00:00,95500,96700,95500,96500,315646
2024-04-02 09:00:00,96500,97400,96100,96500,489530
2024-04-03 09:00:00,96400,96500,93900,93900,720922
2024-04-04 09:00:00,94900,95300,94000,94300,289992
2024-04-05 09:00:00,94200,97600,93900,95900,603196
2024-04-08 09:00:00,96600,96600,94200,94500,444924
2024-04-09 09:00:00,95300,97300,95100,96200,573774
2024-04-11 09:00:00,95200,96400,94200,96400,579703
2024-04-12 09:00:00,96100,96100,93400,93500,910573
2024-04-15 09:00:00,92800,93300,92400,92500,421493
2024-04-16 09:00:00,92000,92500,90600,91800,651094
2024-04-17 09:00:00,91700,92700,91000,91000,402786
2024-04-18 09:00:00,91400,93200,91100,92600,357081
2024-04-19 09:00:00,91800,92500,90300,91200,455832
2024-04-22 09:00:00,92400,92400,91200,92000,347838
2024-04-23 09:00:00,92100,92900,91800,92800,345656
2024-04-24 09:00:00,93300,93400,92200,92200,487563
2024-04-25 09:00:00,91900,92600,90500,90600,842782
2024-04-26 09:00:00,91000,91200,90500,90800,723810
2024-04-29 09:00:00,91200,92800,91200,92800,572860
2024-04-30 09:00:00,93200,93500,92000,92900,590806
2024-05-02 09:00:00,92300,92500,91300,91500,427617
2024-05-03 09:00:00,92200,92900,92100,92400,540211
2024-05-07 09:00:00,93200,93800,93000,93800,545231
2024-05-08 09:00:00,93800,94100,93500,93900,328371
2024-05-09 09:00:00,94000,94000,92600,93300,464569
2024-05-10 09:00:00,94400,97800,94300,97500,1642154
2024-05-13 09:00:00,97900,98000,96400,97600,546299
2024-05-14 09:00:00,97600,99400,97200,98300,630411
2024-05-16 09:00:00,99200,99800,97700,98800,657185
2024-05-17 09:00:00,99000,99100,97800,97900,297028
2024-05-20 09:00:00,98800,98900,97300,97500,318579
2024-05-21 09:00:00,97000,97800,96000,96500,343275
2024-05-22 09:00:00,96700,96900,95100,95300,385832
2024-05-23 09:00:00,96000,97300,95400,95400,317313
2024-05-24 09:00:00,94500,94800,93800,94100,297059
2024-05-27 09:00:00,95500,97400,94700,96400,463903
2024-05-28 09:00:00,97300,109500,97200,109300,6852467
2024-05-29 09:00:00,112500,113900,109000,110500,4855132
2024-05-30 09:00:00,109500,111100,106200,106300,1667504
2024-05-31 09:00:00,107500,109900,104800,104800,2070778
2024-06-03 09:00:00,105600,107200,102000,103100,1699404
2024-06-04 09:00:00,103100,103600,100200,101100,1245682
2024-06-05 09:00:00,101900,102200,99600,100700,963661
2024-06-07 09:00:00,101100,101800,99400,100700,1269757
2024-06-10 09:00:00,100300,102300,99400,100600,973905
2024-06-11 09:00:00,101200,101200,98100,98200,1238559
2024-06-12 09:00:00,99900,101200,99000,100600,1143396
2024-06-13 09:00:00,101100,101100,98700,98700,1290744
2024-06-14 09:00:00,98700,99300,97900,98900,725460
2024-06-17 09:00:00,99400,100900,98500,100400,953639
2024-06-18 09:00:00,100900,101900,99800,101800,843389
2024-06-19 09:00:00,103500,108700,103300,108000,3453496
2024-06-20 09:00:00,107200,109000,106700,108400,1257874
2024-06-21 09:00:00,107300,108800,106700,108300,964295
2024-06-24 09:00:00,108600,111700,108400,110200,1751043
2024-06-25 09:00:00,111300,112000,109000,111100,914520
2024-06-26 09:00:00,109800,111600,108000,111400,1016808
2024-06-27 09:00:00,110700,111200,108500,109200,817680
2024-06-28 09:00:00,110100,111000,108300,110900,625642
2024-07-01 09:00:00,111000,114900,108900,109600,1149549
2024-07-02 09:00:00,109100,109500,106100,107200,840689
2024-07-03 09:00:00,108000,108300,106000,107200,629442
2024-07-04 09:00:00,107900,108900,105700,107900,886576
2024-07-05 09:00:00,108900,112700,108300,110800,1771133
2024-07-08 09:00:00,110700,111000,108200,108300,837625
2024-07-09 09:00:00,108900,109900,108300,109600,628472
2024-07-10 09:00:00,109000,110400,108300,110300,574856
2024-07-11 09:00:00,111000,111200,109800,111000,926544
2024-07-12 09:00:00,110300,110500,107800,109400,649908
2024-07-15 09:00:00,109600,110800,108900,109900,472733
2024-07-16 09:00:00,110300,112100,109100,112000,983640
2024-07-17 09:00:00,112500,115400,112100,112100,1191385
2024-07-18 09:00:00,110900,112700,110500,110900,675749
2024-07-19 09:00:00,110600,114400,110500,111800,907720
2024-07-22 09:00:00,112400,113000,110500,111000,497171
2024-07-23 09:00:00,111700,114600,111700,113900,986056
2024-07-24 09:00:00,113500,114500,111900,112500,610385
2024-07-25 09:00:00,110800,111400,109200,110200,895154
2024-07-26 09:00:00,111000,111300,106000,107100,1259536
2024-07-29 09:00:00,107600,107700,104700,104800,764725
2024-07-30 09:00:00,103800,105600,102600,103200,593505
2024-07-31 09:00:00,103600,104500,102300,104000,517504
2024-08-01 09:00:00,104400,105100,103700,103700,365094
2024-08-02 09:00:00,101800,102300,98800,99100,730066
2024-08-05 09:00:00,97500,97500,86500,89700,1343825
2024-08-06 09:00:00,91100,92900,89100,89900,1402579
2024-08-07 09:00:00,90200,95700,90000,94700,941118
2024-08-08 09:00:00,93500,95300,92100,94100,746389
2024-08-09 09:00:00,96500,97000,94000,94200,457079
2024-08-12 09:00:00,94400,96200,94300,95600,297869
2024-08-13 09:00:00,95500,96100,94500,94800,346547
2024-08-14 09:00:00,96000,96500,94500,95600,397437
2024-08-16 09:00:00,97300,99000,96600,96600,478530
2024-08-19 09:00:00,97300,98500,96800,97400,483361
2024-08-20 09:00:00,98200,98500,96900,97400,285409
2024-08-21 09:00:00,96700,98100,96000,97600,265101
2024-08-22 09:00:00,98200,98900,97600,98100,265019
2024-08-23 09:00:00,97700,99000,97200,98700,267411
2024-08-26 09:00:00,99300,99500,98300,99200,237816
2024-08-27 09:00:00,99400,99400,98300,98600,207580
2024-08-28 09:00:00,98900,99100,97100,98300,264327
2024-08-29 09:00:00,98300,98500,97100,97300,327033
2024-08-30 09:00:00,100000,104500,99400,99400,1141903
2024-09-02 09:00:00,99900,102400,98200,101600,511432
2024-09-03 09:00:00,102100,102900,101700,102000,381699
2024-09-04 09:00:00,99500,102600,99300,100700,729415
2024-09-05 09:00:00,102000,105500,101800,104100,947316
2024-09-06 09:00:00,104400,104400,100800,100800,655369
2024-09-09 09:00:00,99800,103700,99700,103400,508309
2024-09-10 09:00:00,104300,104800,102200,102200,487322
2024-09-11 09:00:00,103300,104500,101300,102100,328650
2024-09-12 09:00:00,103100,103600,101100,102400,524435
2024-09-13 09:00:00,102600,105300,102300,104400,539926
2024-09-19 09:00:00,107400,111000,107400,109500,1336983
2024-09-20 09:00:00,108500,110400,107700,110100,719401
2024-09-23 09:00:00,110400,112400,109200,110900,462772
2024-09-24 09:00:00,110500,113600,108800,113500,704111
2024-09-25 09:00:00,113700,113700,105500,105600,1038510
2024-09-26 09:00:00,106600,107900,106100,107900,535114
2024-09-27 09:00:00,107700,109600,106500,106500,417394
2024-09-30 09:00:00,107400,107700,104300,104300,406956
2024-10-02 09:00:00,103300,105700,102600,103000,444424
2024-10-04 09:00:00,104100,106900,103600,105900,409224
2024-10-07 09:00:00,105800,105900,103000,103700,542298
2024-10-08 09:00:00,103900,104000,98000,98000,1185008
2024-10-10 09:00:00,98000,98400,96700,97200,675353
2024-10-11 09:00:00,98300,100200,98300,98500,499239
2024-10-14 09:00:00,99000,99400,98300,98700,287959
2024-10-15 09:00:00,98700,99400,98300,98400,348089
2024-10-16 09:00:00,97300,98000,96600,97500,449341
2024-10-17 09:00:00,98300,98700,97300,97600,250163
2024-10-18 09:00:00,98100,98100,97100,97300,159454
2024-10-21 09:00:00,98300,98900,97200,97200,182074
2024-10-22 09:00:00,97000,97400,94300,96300,469583
2024-10-23 09:00:00,97200,100300,97200,99500,653627
2024-10-24 09:00:00,99500,99500,96700,97200,295597
2024-10-25 09:00:00,97400,97400,91700,92100,1000018
2024-10-28 09:00:00,92600,92800,91500,92400,490122
2024-10-29 09:00:00,92800,92900,91200,91400,473930
2024-10-30 09:00:00,91700,92400,91500,91500,295828
2024-10-31 09:00:00,91500,91900,89500,89500,774675
2024-11-01 09:00:00,89800,91600,89200,90800,393593
2024-11-04 09:00:00,91000,92300,90400,92300,282767
2024-11-05 09:00:00,91100,92600,91000,91900,238250
2024-11-06 09:00:00,92300,93100,91300,91400,310599
2024-11-07 09:00:00,91000,92700,90500,91600,281873
2024-11-08 09:00:00,92500,92500,91000,91200,231867
2024-11-11 09:00:00,91100,91600,89600,89900,329411
2024-11-12 09:00:00,89500,89700,87700,87900,397600
2024-11-13 09:00:00,87100,89100,87100,87700,337930
2024-11-14 09:00:00,88300,89700,87400,89700,392933
2024-11-15 09:00:00,89700,89700,88100,88500,270178
2024-11-18 09:00:00,88300,90800,88200,90100,295260
2024-11-19 09:00:00,90100,91800,90100,90800,266403
2024-11-20 09:00:00,90800,93600,90800,93000,420244
2024-11-21 09:00:00,93300,93500,92200,92600,289613
2024-11-22 09:00:00,93400,93900,92600,93300,273486
2024-11-25 09:00:00,94200,96400,93500,94200,677582
2024-11-26 09:00:00,93500,95200,93300,94500,224277
2024-11-27 09:00:00,95200,95500,91700,92100,391819
2024-11-28 09:00:00,92100,92500,91300,91900,234710
2024-11-29 09:00:00,92000,92100,89500,89700,538059
2024-12-02 09:00:00,90100,90200,87700,88200,556888
2024-12-03 09:00:00,89100,89600,88200,89000,354051
2024-12-04 09:00:00,87000,88000,86600,87300,544557
2024-12-05 09:00:00,87400,87600,85800,86000,397776
2024-12-06 09:00:00,86000,86600,83300,85100,455580
2024-12-09 09:00:00,83900,84400,82300,83200,567362
2024-12-10 09:00:00,83100,85000,82900,84300,965339
2024-12-11 09:00:00,84300,86100,84000,85900,273017
2024-12-12 09:00:00,86400,88200,85900,87800,634491
2024-12-13 09:00:00,87600,88800,87600,88300,272310
2024-12-16 09:00:00,88800,88900,87400,87800,276988
2024-12-17 09:00:00,87400,88100,86700,86800,371618
2024-12-18 09:00:00,87700,92300,87700,91500,795521
2024-12-19 09:00:00,89500,90400,88000,88100,455731
2024-12-20 09:00:00,87800,88000,85600,86200,427186
2024-12-23 09:00:00,86400,87300,86300,86900,259210
2024-12-24 09:00:00,87600,87700,86700,86900,151067
2024-12-26 09:00:00,87000,87200,85300,85700,255019
2024-12-27 09:00:00,85000,85700,83700,84500,292642
2024-12-30 09:00:00,84000,84900,83500,83500,261914
2025-01-02 09:00:00,83500,84400,82700,84000,257663
2025-01-03 09:00:00,83900,85700,83900,85100,252319
2025-01-06 09:00:00,85900,85900,84400,85400,438799
2025-01-07 09:00:00,86700,88500,85600,85600,753370
2025-01-08 09:00:00,85600,88300,85500,86800,447480
2025-01-09 09:00:00,86800,87500,85500,85800,573671
2025-01-10 09:00:00,85700,86300,85600,85800,344963
2025-01-13 09:00:00,85600,85700,84000,84300,464331
2025-01-14 09:00:00,84600,84700,84100,84300,253992
2025-01-15 09:00:00,84700,85500,84200,84300,320655
2025-01-16 09:00:00,85100,85800,84900,85100,301418
2025-01-17 09:00:00,85000,85300,83500,83700,390497
2025-01-20 09:00:00,84000,84400,83800,84100,236456
2025-01-21 09:00:00,84300,84800,83900,84300,352784
2025-01-22 09:00:00,85100,89300,84400,86400,1314488
2025-01-23 09:00:00,86700,86800,84500,84500,515475
2025-01-24 09:00:00,84900,88700,84500,85100,1001032
2025-01-31 09:00:00,84900,85000,83800,84200,506930
2025-02-03 09:00:00,83100,83200,77600,78200,1326733
2025-02-04 09:00:00,79600,79700,78100,78400,629803
2025-02-05 09:00:00,79100,80300,78900,79900,434946
2025-02-06 09:00:00,80400,80600,79500,80600,401172
2025-02-07 09:00:00,80000,80400,79500,79600,328226
2025-02-10 09:00:00,78900,79400,77700,79100,588765
2025-02-11 09:00:00,79400,79900,78200,79700,426719
2025-02-12 09:00:00,79400,79900,78800,79100,440372
2025-02-13 09:00:00,79300,79800,78800,79500,749206
2025-02-14 09:00:00,79700,80200,78900,79500,771963
2025-02-17 09:00:00,79500,80000,79200,79400,539176
2025-02-18 09:00:00,79500,79800,78500,79700,690231
2025-02-19 09:00:00,79900,82500,79900,81500,1086060
2025-02-20 09:00:00,81800,82800,81300,82500,526344
2025-02-21 09:00:00,82600,83300,81500,82400,467758
2025-02-24 09:00:00,82400,84000,82300,83400,532688
2025-02-25 09:00:00,83100,83300,82300,82300,340039
2025-02-26 09:00:00,82300,82800,81700,82300,261915
2025-02-27 09:00:00,83200,84400,82200,82600,514180
2025-02-28 09:00:00,81400,81800,78900,78900,856333
2025-03-04 09:00:00,78200,79300,78000,78200,420402
2025-03-05 09:00:00,78500,79300,78100,78600,337995
2025-03-06 09:00:00,79100,80200,78900,79500,347224
2025-03-07 09:00:00,78900,78900,77800,77900,621586
2025-03-10 09:00:00,77900,78700,77300,78500,480479
2025-03-11 09:00:00,76900,82700,75600,81800,1312797
2025-03-12 09:00:00,82700,84700,81900,82200,860939
2025-03-13 09:00:00,82400,82600,80100,80500,638383
2025-03-14 09:00:00,80900,82300,79900,80500,448426
2025-03-17 09:00:00,82200,84400,81200,82100,786495
2025-03-18 09:00:00,82300,82800,80500,80700,579314
2025-03-19 09:00:00,81600,82400,81100,81900,574156
2025-03-20 09:00:00,82400,83600,81900,82800,641530
2025-03-21 09:00:00,83300,84000,82500,83400,638764
2025-03-24 09:00:00,83000,83000,81800,81800,250685
2025-03-25 09:00:00,82300,83300,82300,82800,271450
2025-03-26 09:00:00,83700,85400,83500,84800,731000
2025-03-27 09:00:00,83900,83900,82300,82400,376636
2025-03-28 09:00:00,82200,82200,79600,80000,520309
2025-03-31 09:00:00,78300,78400,77100,77200,527303
2025-04-01 09:00:00,77900,78400,77000,77900,356143
2025-04-02 09:00:00,78100,78400,76700,77400,329645
2025-04-03 09:00:00,75800,75800,72600,72900,1574127
2025-04-04 09:00:00,71000,73600,71000,72800,564805
2025-04-07 09:00:00,70800,71200,68000,68100,1004618
2025-04-08 09:00:00,69100,69500,66800,66900,752667
2025-04-09 09:00:00,65800,66900,64100,64700,638901
2025-04-10 09:00:00,69500,70100,68000,68700,1023079
2025-04-11 09:00:00,67200,68100,66700,67900,536366
2025-04-14 09:00:00,68900,69700,68300,69000,587316
2025-04-15 09:00:00,69600,71000,69600,70000,389352
2025-04-16 09:00:00,69900,70800,69300,69300,311088
2025-04-17 09:00:00,69300,69800,68900,69700,245961
2025-04-18 09:00:00,69800,70200,69400,70100,174771
2025-04-21 09:00:00,70200,70800,69500,70400,172887
2025-04-22 09:00:00,69800,70200,69500,69800,195443
2025-04-23 09:00:00,71000,71500,70300,71300,395586
2025-04-24 09:00:00,71300,71400,69700,70300,366155
2025-04-25 09:00:00,71200,72600,70800,71600,555142
2025-04-28 09:00:00,71500,71800,70900,71000,244338
2025-04-29 09:00:00,71200,72300,71100,71800,339323
2025-04-30 09:00:00,71300,72000,70700,71400,287038
2025-05-02 09:00:00,71000,71200,70400,70600,202511
2025-05-07 09:00:00,72000,72000,70800,71200,335932
2025-05-08 09:00:00,71200,71500,70800,70800,367397
2025-05-09 09:00:00,71200,71200,70500,71100,261129
2025-05-12 09:00:00,71500,72800,71300,72800,342148
2025-05-13 09:00:00,73100,73500,72500,73000,379984
2025-05-14 09:00:00,73600,73600,71600,72500,451096
2025-05-15 09:00:00,72000,72600,71500,71600,233079
2025-05-16 09:00:00,71800,72100,70800,71300,183904
2025-05-19 09:00:00,70600,71200,70000,70300,218924
2025-05-20 09:00:00,70900,71400,70100,70500,227059
2025-05-21 09:00:00,70500,70800,70100,70300,240943
2025-05-22 09:00:00,70100,70600,69700,70300,316537
2025-05-23 09:00:00,70400,70900,70000,70000,209927
2025-05-26 09:00:00,70000,71600,69600,71600,239182
2025-05-27 09:00:00,70800,70900,68300,69000,631617
2025-05-28 09:00:00,69500,71500,69300,71200,561303
2025-05-29 09:00:00,71800,72300,71000,72200,371386
2025-05-30 09:00:00,71800,72300,70800,71100,592255
2025-06-02 09:00:00,70800,71400,70600,70800,251758
2025-06-04 09:00:00,71500,72600,71100,71300,593895
2025-06-05 09:00:00,71600,72800,71600,72400,458239
2025-06-09 09:00:00,73000,73600,72700,72900,452130
2025-06-10 09:00:00,73700,74600,72600,73700,640483
2025-06-11 09:00:00,74000,74600,73400,74600,514323
2025-06-12 09:00:00,76400,76500,74900,75200,897232
2025-06-13 09:00:00,74200,74700,71800,72200,931983
2025-06-16 09:00:00,71400,72000,70600,72000,394654
2025-06-17 09:00:00,72200,73500,71800,72200,451460
2025-06-18 09:00:00,71800,74500,71500,73800,559285
2025-06-19 09:00:00,74200,74300,72600,73100,388030
2025-06-20 09:00:00,73300,74000,72800,74000,529685
2025-06-23 09:00:00,72800,78500,71500,74700,1370349
2025-06-24 09:00:00,76600,77600,75800,76200,1168788
2025-06-25 09:00:00,76800,77000,75000,76100,514310
2025-06-26 09:00:00,76200,76200,74300,74700,393009
2025-06-27 09:00:00,74800,75200,73700,74100,434975
2025-06-30 09:00:00,74300,74800,73700,73800,422420
2025-07-01 09:00:00,74300,76800,74200,75400,655170
2025-07-02 09:00:00,75400,76200,74600,76200,419986
2025-07-03 09:00:00,76700,78000,76000,77900,704594
2025-07-04 09:00:00,78600,80800,77200,77200,922122
2025-07-07 09:00:00,77000,77000,74000,74100,791075
2025-07-08 09:00:00,73600,74600,73000,73600,707380
2025-07-09 09:00:00,73800,74100,73200,73700,360540
2025-07-10 09:00:00,75000,76000,74400,75400,623424
2025-07-11 09:00:00,75400,76100,74800,75300,332192
2025-07-14 09:00:00,75800,80900,75700,77200,1769412
2025-07-15 09:00:00,77100,77400,76200,76900,478176
2025-07-16 09:00:00,76600,76800,75400,75400,531088
2025-07-17 09:00:00,76000,76200,74600,76000,375098
2025-07-18 09:00:00,76200,76600,75700,76200,268217
2025-07-21 09:00:00,76100,77000,75800,76600,277303
2025-07-22 09:00:00,77200,79000,76400,76900,893819
2025-07-23 09:00:00,77700,79500,77100,79100,1017097
2025-07-24 09:00:00,79000,79100,77400,77900,628366
2025-07-25 09:00:00,79000,79000,76800,77100,431257
2025-07-28 09:00:00,77400,78400,76900,77800,374976
2025-07-29 09:00:00,77400,77800,76400,77400,357009
2025-07-30 09:00:00,77200,79500,77000,78700,779571
2025-07-31 09:00:00,79900,80000,76900,77400,735716
2025-08-01 09:00:00,76800,77500,75000,75000,600252
2025-08-04 09:00:00,75500,76000,74800,75800,245078
2025-08-05 09:00:00,76200,77300,76100,76600,355246
2025-08-06 09:00:00,76100,77400,76100,76900,254054
2025-08-07 09:00:00,77000,77400,76400,77200,250257
2025-08-08 09:00:00,77100,77400,76600,76900,271831
2025-08-11 09:00:00,77000,78100,76600,76600,348955
2025-08-12 09:00:00,76500,77100,75900,75900,314487
2025-08-13 09:00:00,76400,78900,76000,78300,838607
2025-08-14 09:00:00,78500,78500,77000,77200,367302
2025-08-18 09:00:00,77200,77700,76700,76800,287958
2025-08-19 09:00:00,76900,77100,75600,76500,307306
2025-08-20 09:00:00,76200,76800,75400,76700,373742
2025-08-21 09:00:00,76900,76900,75700,75800,359488
2025-08-22 09:00:00,76000,76800,75000,75300,378845
2025-08-25 09:00:00,75800,76000,75500,75900,174807
2025-08-26 09:00:00,75600,76700,75300,75300,416636
2025-08-27 09:00:00,75800,75800,75100,75200,263165
2025-08-28 09:00:00,75300,75500,74900,75200,280205
2025-08-29 09:00:00,75400,75500,73600,73900,546283
2025-09-01 09:00:00,73900,73900,72000,72200,348361
2025-09-02 09:00:00,72200,72900,72000,72900,401821
2025-09-03 09:00:00,72800,74500,72800,74400,309645
2025-09-04 09:00:00,74100,75900,74000,75300,531146
2025-09-05 09:00:00,75600,75700,74700,75100,226879
2025-09-08 09:00:00,75100,75400,74700,75200,183302
2025-09-09 09:00:00,75300,75800,74700,75600,268395
2025-09-10 09:00:00,75600,76200,75000,75800,332791
2025-09-11 09:00:00,75900,76600,75600,75900,473494
2025-09-12 09:00:00,76300,77400,76200,77000,476178
2025-09-15 09:00:00,77000,77700,76800,77100,375754
2025-09-16 09:00:00,77200,77500,76800,77000,375476
2025-09-17 09:00:00,77400,78800,77200,77900,703739
2025-09-18 09:00:00,81300,83800,80000,82200,3742513
2025-09-19 09:00:00,81800,81800,79100,79100,1177491
2025-09-22 09:00:00,80100,81600,79700,79700,641705
2025-09-23 09:00:00,80700,80900,78700,79400,729541
2025-09-24 09:00:00,79100,79100,77000,78000,635037
2025-09-25 09:00:00,77500,78200,77400,77900,424766
2025-09-26 09:00:00,77200,77400,76000,76300,548336
2025-09-29 09:00:00,77000,77700,76400,76700,318695
2025-09-30 09:00:00,76500,76500,75000,75600,846132
2025-10-01 09:00:00,76100,76300,75000,75100,305645
2025-10-02 09:00:00,75900,77000,75650,76400,814910
2025-10-10 09:00:00,77600,79100,76900,79000,955851
2025-10-13 09:00:00,77800,81300,77000,81000,1378387
2025-10-14 09:00:00,81500,83800,81100,83000,1742436
2025-10-15 09:00:00,83500,84500,82600,84300,788790
2025-10-16 09:00:00,83100,84400,83100,83900,628316
2025-10-17 09:00:00,83300,84700,83100,84200,556190
2025-10-20 09:00:00,85800,91400,85700,91000,2111530
2025-10-21 09:00:00,91400,91900,88600,89200,1062670
2025-10-22 09:00:00,90000,90100,87600,89600,605113
2025-10-23 09:00:00,88600,91200,88300,90200,756369
2025-10-24 09:00:00,90400,90500,86400,88000,1159776
2025-10-27 09:00:00,88200,90800,88100,89000,579322
2025-10-28 09:00:00,89100,89200,88100,89100,460279
2025-10-29 09:00:00,89700,89700,88100,88800,705875
2025-10-30 09:00:00,89100,90200,87100,87600,752690
2025-10-31 09:00:00,86800,88500,86300,87600,1104075
2025-11-03 09:00:00,88700,90200,87900,88600,927485
2025-11-04 09:00:00,88600,91300,88300,88500,932443
2025-11-05 09:00:00,88000,88000,83400,87100,912444
2025-11-06 09:00:00,89100,93300,88700,91700,2254077
2025-11-07 09:00:00,91100,91100,87600,88300,1113728
2025-11-10 09:00:00,89000,90400,86700,89600,702948
2025-11-11 09:00:00,90300,92500,89800,90600,971144
2025-11-12 09:00:00,94500,94500,92000,92900,1023036
2025-11-13 09:00:00,92900,96200,91800,92500,1173916
2025-11-14 09:00:00,90600,92300,90000,90200,586352
2025-11-17 09:00:00,92000,92000,90400,91400,480706
2025-11-18 09:00:00,90700,91000,87500,87600,632417
2025-11-19 09:00:00,88500,88600,85000,87100,613143
2025-11-20 09:00:00,88900,89200,87300,87300,355910
2025-11-21 09:00:00,85200,86700,84900,86400,311895
